times,Units,value_mean,value_std,parameter,location
2017-02-24,F,,,Air_Temperature,Walnut_Creek
2017-02-25,F,,,Air_Temperature,Walnut_Creek
2017-02-26,F,,,Air_Temperature,Walnut_Creek
2017-02-27,F,,,Air_Temperature,Walnut_Creek
2017-02-28,F,,,Air_Temperature,Walnut_Creek
2017-03-01,F,,,Air_Temperature,Walnut_Creek
2017-03-02,F,,,Air_Temperature,Walnut_Creek
2017-03-03,F,,,Air_Temperature,Walnut_Creek
2017-03-04,F,,,Air_Temperature,Walnut_Creek
2017-03-05,F,,,Air_Temperature,Walnut_Creek
2017-03-06,F,,,Air_Temperature,Walnut_Creek
2017-03-07,F,,,Air_Temperature,Walnut_Creek
2017-03-08,F,,,Air_Temperature,Walnut_Creek
2017-03-09,F,,,Air_Temperature,Walnut_Creek
2017-03-10,F,,,Air_Temperature,Walnut_Creek
2017-03-11,F,,,Air_Temperature,Walnut_Creek
2017-03-12,F,,,Air_Temperature,Walnut_Creek
2017-03-13,F,,,Air_Temperature,Walnut_Creek
2017-03-14,F,,,Air_Temperature,Walnut_Creek
2017-03-15,F,,,Air_Temperature,Walnut_Creek
2017-03-16,F,,,Air_Temperature,Walnut_Creek
2017-03-17,F,,,Air_Temperature,Walnut_Creek
2017-03-18,F,,,Air_Temperature,Walnut_Creek
2017-03-19,F,,,Air_Temperature,Walnut_Creek
2017-03-20,F,,,Air_Temperature,Walnut_Creek
2017-03-21,F,,,Air_Temperature,Walnut_Creek
2017-03-22,F,,,Air_Temperature,Walnut_Creek
2017-03-23,F,,,Air_Temperature,Walnut_Creek
2017-03-24,F,,,Air_Temperature,Walnut_Creek
2017-03-25,F,,,Air_Temperature,Walnut_Creek
2017-03-26,F,,,Air_Temperature,Walnut_Creek
2017-03-27,F,,,Air_Temperature,Walnut_Creek
2017-03-28,F,,,Air_Temperature,Walnut_Creek
2017-03-29,F,,,Air_Temperature,Walnut_Creek
2017-03-30,F,,,Air_Temperature,Walnut_Creek
2017-03-31,F,,,Air_Temperature,Walnut_Creek
2017-04-01,F,,,Air_Temperature,Walnut_Creek
2017-04-02,F,,,Air_Temperature,Walnut_Creek
2017-04-03,F,,,Air_Temperature,Walnut_Creek
2017-04-04,F,,,Air_Temperature,Walnut_Creek
2017-04-05,F,,,Air_Temperature,Walnut_Creek
2017-04-06,F,,,Air_Temperature,Walnut_Creek
2017-04-07,F,,,Air_Temperature,Walnut_Creek
2017-04-08,F,,,Air_Temperature,Walnut_Creek
2017-04-09,F,,,Air_Temperature,Walnut_Creek
2017-04-10,F,,,Air_Temperature,Walnut_Creek
2017-04-11,F,,,Air_Temperature,Walnut_Creek
2017-04-12,F,,,Air_Temperature,Walnut_Creek
2017-04-13,F,,,Air_Temperature,Walnut_Creek
2017-04-14,F,,,Air_Temperature,Walnut_Creek
2017-04-15,F,,,Air_Temperature,Walnut_Creek
2017-04-16,F,,,Air_Temperature,Walnut_Creek
2017-04-17,F,,,Air_Temperature,Walnut_Creek
2017-04-18,F,,,Air_Temperature,Walnut_Creek
2017-04-19,F,,,Air_Temperature,Walnut_Creek
2017-04-20,F,,,Air_Temperature,Walnut_Creek
2017-04-21,F,,,Air_Temperature,Walnut_Creek
2017-04-22,F,,,Air_Temperature,Walnut_Creek
2017-04-23,F,,,Air_Temperature,Walnut_Creek
2017-04-24,F,,,Air_Temperature,Walnut_Creek
2017-04-25,F,,,Air_Temperature,Walnut_Creek
2017-04-26,F,,,Air_Temperature,Walnut_Creek
2017-04-27,F,,,Air_Temperature,Walnut_Creek
2017-04-28,F,,,Air_Temperature,Walnut_Creek
2017-04-29,F,,,Air_Temperature,Walnut_Creek
2017-04-30,F,,,Air_Temperature,Walnut_Creek
2017-05-01,F,,,Air_Temperature,Walnut_Creek
2017-05-02,F,,,Air_Temperature,Walnut_Creek
2017-05-03,F,,,Air_Temperature,Walnut_Creek
2017-05-04,F,,,Air_Temperature,Walnut_Creek
2017-05-05,F,,,Air_Temperature,Walnut_Creek
2017-05-06,F,,,Air_Temperature,Walnut_Creek
2017-05-07,F,,,Air_Temperature,Walnut_Creek
2017-05-08,F,,,Air_Temperature,Walnut_Creek
2017-05-09,F,,,Air_Temperature,Walnut_Creek
2017-05-10,F,49.293103448275865,1.0925440100028696,Air_Temperature,Walnut_Creek
2017-05-11,F,48.49295774647887,1.2205290275262302,Air_Temperature,Walnut_Creek
2017-05-12,F,49.15972222222222,0.9723032185255912,Air_Temperature,Walnut_Creek
2017-05-13,F,50.23194444444445,1.2485498265391517,Air_Temperature,Walnut_Creek
2017-05-14,F,50.831944444444446,0.768883530689938,Air_Temperature,Walnut_Creek
2017-05-15,F,49.27916666666667,1.2987344004388084,Air_Temperature,Walnut_Creek
2017-05-16,F,52.51805555555556,3.8614595458418273,Air_Temperature,Walnut_Creek
2017-05-17,F,61.96944444444445,1.4130429896401289,Air_Temperature,Walnut_Creek
2017-05-18,F,62.875,2.0721608076411333,Air_Temperature,Walnut_Creek
2017-05-19,F,53.20555555555556,4.637242700618395,Air_Temperature,Walnut_Creek
2017-05-20,F,51.900000000000006,0.7844753985281491,Air_Temperature,Walnut_Creek
2017-05-21,F,59.30694444444445,3.2562764166458464,Air_Temperature,Walnut_Creek
2017-05-22,F,55.89722222222223,3.151946987832451,Air_Temperature,Walnut_Creek
2017-05-23,F,57.01944444444444,1.0149418898616105,Air_Temperature,Walnut_Creek
2017-05-24,F,59.24722222222223,1.5791857381142511,Air_Temperature,Walnut_Creek
2017-05-25,F,58.18333333333333,2.7874037182699944,Air_Temperature,Walnut_Creek
2017-05-26,F,54.65833333333333,0.930707271793933,Air_Temperature,Walnut_Creek
2017-05-27,F,56.6861111111111,1.657499485164086,Air_Temperature,Walnut_Creek
