times,Turb+,Units
2011-07-08 16:15:00,2.6,NTU+
2011-07-08 16:45:00,1.7,NTU+
2011-07-08 17:15:00,1.8,NTU+
2011-07-08 17:45:00,2.0,NTU+
2011-07-08 18:15:00,1.8,NTU+
2011-07-08 18:45:00,2.5,NTU+
2011-07-08 19:15:00,1.8,NTU+
2011-07-08 19:45:00,1.7,NTU+
2011-07-08 20:15:00,2.1,NTU+
2011-07-08 20:45:00,1.7,NTU+
2011-07-08 21:15:00,1.7,NTU+
2011-07-08 21:45:00,1.7,NTU+
2011-07-08 22:15:00,1.6,NTU+
2011-07-08 22:45:00,1.8,NTU+
2011-07-08 23:15:00,1.5,NTU+
2011-07-08 23:45:00,1.6,NTU+
2011-07-09 00:15:00,1.7,NTU+
2011-07-09 00:45:00,1.8,NTU+
2011-07-09 01:15:00,1.8,NTU+
2011-07-09 01:45:00,1.6,NTU+
2011-07-09 02:15:00,1.6,NTU+
2011-07-09 02:45:00,1.5,NTU+
2011-07-09 03:15:00,1.5,NTU+
2011-07-09 03:45:00,1.6,NTU+
2011-07-09 04:15:00,1.7,NTU+
2011-07-09 04:45:00,1.5,NTU+
2011-07-09 05:15:00,1.5,NTU+
2011-07-09 05:45:00,1.6,NTU+
2011-07-09 06:15:00,1.5,NTU+
2011-07-09 06:45:00,1.5,NTU+
2011-07-09 07:15:00,1.4,NTU+
2011-07-09 07:45:00,1.6,NTU+
2011-07-09 08:15:00,1.5,NTU+
2011-07-09 08:45:00,1.8,NTU+
2011-07-09 09:15:00,1.6,NTU+
2011-07-09 09:45:00,1.6,NTU+
2011-07-09 10:15:00,1.7,NTU+
2011-07-09 10:45:00,1.6,NTU+
2011-07-09 11:15:00,1.5,NTU+
2011-07-09 11:45:00,1.6,NTU+
2011-07-09 12:15:00,1.3,NTU+
2011-07-09 12:45:00,1.5,NTU+
2011-07-09 13:15:00,1.7,NTU+
2011-07-09 13:45:00,1.5,NTU+
2011-07-09 14:15:00,1.8,NTU+
2011-07-09 14:45:00,1.7,NTU+
2011-07-09 15:15:00,3.6,NTU+
2011-07-09 15:45:00,1.6,NTU+
2011-07-09 16:15:00,1.8,NTU+
2011-07-09 16:45:00,1.4,NTU+
2011-07-09 17:45:00,1.8,NTU+
2011-07-09 18:15:00,1.5,NTU+
2011-07-09 18:45:00,1.6,NTU+
2011-07-09 19:15:00,1.5,NTU+
2011-07-09 19:45:00,1.6,NTU+
2011-07-09 20:15:00,1.4,NTU+
2011-07-09 20:45:00,2.7,NTU+
2011-07-09 21:15:00,1.4,NTU+
2011-07-09 21:45:00,1.6,NTU+
2011-07-09 22:15:00,2.4,NTU+
2011-07-09 22:45:00,1.9,NTU+
2011-07-09 23:15:00,1.7,NTU+
2011-07-09 23:45:00,1.7,NTU+
2011-07-10 00:15:00,1.9,NTU+
2011-07-10 00:45:00,1.6,NTU+
2011-07-10 01:15:00,1.8,NTU+
2011-07-10 01:45:00,1.8,NTU+
2011-07-10 02:15:00,1.5,NTU+
2011-07-10 02:45:00,1.6,NTU+
2011-07-10 03:15:00,1.4,NTU+
2011-07-10 03:45:00,1.4,NTU+
2011-07-10 04:15:00,1.3,NTU+
2011-07-10 04:45:00,1.6,NTU+
2011-07-10 05:15:00,1.4,NTU+
2011-07-10 05:45:00,1.3,NTU+
2011-07-10 06:15:00,1.1,NTU+
2011-07-10 06:45:00,1.6,NTU+
2011-07-10 07:15:00,1.5,NTU+
2011-07-10 07:45:00,1.8,NTU+
2011-07-10 08:15:00,1.2,NTU+
2011-07-10 08:45:00,1.4,NTU+
2011-07-10 09:15:00,2.9,NTU+
2011-07-10 09:45:00,1.2,NTU+
2011-07-10 10:15:00,1.3,NTU+
2011-07-10 10:45:00,1.6,NTU+
2011-07-10 11:15:00,1.2,NTU+
2011-07-10 11:45:00,1.1,NTU+
2011-07-10 12:15:00,1.6,NTU+
2011-07-10 12:45:00,1.4,NTU+
2011-07-10 13:15:00,1.3,NTU+
2011-07-10 13:45:00,1.1,NTU+
2011-07-10 14:15:00,1.2,NTU+
2011-07-10 14:45:00,1.2,NTU+
2011-07-10 15:15:00,1.1,NTU+
2011-07-10 15:45:00,1.2,NTU+
2011-07-10 16:15:00,1.2,NTU+
2011-07-10 16:45:00,1.2,NTU+
2011-07-10 17:15:00,1.4,NTU+
2011-07-10 17:45:00,1.4,NTU+
2011-07-10 18:15:00,1.3,NTU+
2011-07-10 18:45:00,1.4,NTU+
2011-07-10 19:15:00,1.4,NTU+
2011-07-10 19:45:00,1.4,NTU+
2011-07-10 20:15:00,1.9,NTU+
2011-07-10 20:45:00,1.8,NTU+
2011-07-10 21:15:00,1.8,NTU+
2011-07-10 21:45:00,2.0,NTU+
2011-07-10 22:15:00,2.1,NTU+
2011-07-10 22:45:00,2.1,NTU+
2011-07-10 23:15:00,2.3,NTU+
2011-07-10 23:45:00,1.5,NTU+
2011-07-11 00:15:00,1.6,NTU+
2011-07-11 00:45:00,1.5,NTU+
2011-07-11 01:15:00,1.4,NTU+
2011-07-11 01:45:00,1.8,NTU+
2011-07-11 02:15:00,1.5,NTU+
2011-07-11 02:45:00,1.6,NTU+
2011-07-11 03:15:00,1.6,NTU+
2011-07-11 03:45:00,2.0,NTU+
2011-07-11 04:15:00,1.6,NTU+
2011-07-11 04:45:00,1.3,NTU+
2011-07-11 05:15:00,1.5,NTU+
2011-07-11 05:45:00,1.3,NTU+
2011-07-11 06:15:00,1.5,NTU+
2011-07-11 06:45:00,1.8,NTU+
2011-07-11 07:15:00,1.5,NTU+
2011-07-11 07:45:00,1.5,NTU+
2011-07-11 08:15:00,1.7,NTU+
2011-07-11 08:45:00,1.4,NTU+
2011-07-11 09:15:00,1.5,NTU+
2011-07-11 09:45:00,1.3,NTU+
2011-07-11 10:15:00,1.9,NTU+
2011-07-11 10:45:00,1.5,NTU+
2011-07-11 11:15:00,2.4,NTU+
2011-07-11 11:45:00,1.8,NTU+
2011-07-11 12:15:00,2.1,NTU+
2011-07-11 12:45:00,3.5,NTU+
2011-07-11 13:15:00,6.6,NTU+
2011-07-11 13:45:00,7.9,NTU+
2011-07-11 14:15:00,4.2,NTU+
2011-07-11 14:45:00,5.0,NTU+
2011-07-11 15:15:00,8.8,NTU+
2011-07-11 15:45:00,5.2,NTU+
2011-07-11 16:15:00,6.1,NTU+
2011-07-11 16:45:00,11.2,NTU+
2011-07-11 17:15:00,10.8,NTU+
2011-07-11 17:45:00,9.1,NTU+
2011-07-11 18:15:00,11.6,NTU+
2011-07-11 18:45:00,12.2,NTU+
2011-07-11 19:15:00,16.0,NTU+
2011-07-11 19:45:00,13.9,NTU+
2011-07-11 20:15:00,15.8,NTU+
2011-07-11 20:45:00,19.6,NTU+
2011-07-11 21:15:00,17.0,NTU+
2011-07-11 21:45:00,13.5,NTU+
2011-07-11 22:15:00,12.6,NTU+
2011-07-11 22:45:00,12.4,NTU+
2011-07-11 23:15:00,18.2,NTU+
2011-07-11 23:45:00,15.6,NTU+
2011-07-12 00:15:00,27.3,NTU+
2011-07-12 00:45:00,21.2,NTU+
2011-07-12 01:15:00,24.5,NTU+
2011-07-12 01:45:00,20.3,NTU+
2011-07-12 02:15:00,21.0,NTU+
2011-07-12 02:45:00,18.5,NTU+
2011-07-12 03:15:00,19.3,NTU+
2011-07-12 03:45:00,22.1,NTU+
2011-07-12 04:15:00,18.1,NTU+
2011-07-12 04:45:00,18.6,NTU+
2011-07-12 05:15:00,17.9,NTU+
2011-07-12 05:45:00,16.9,NTU+
2011-07-12 06:15:00,15.4,NTU+
2011-07-12 06:45:00,14.2,NTU+
2011-07-12 07:15:00,14.1,NTU+
2011-07-12 07:45:00,16.3,NTU+
2011-07-12 08:15:00,13.7,NTU+
2011-07-12 08:45:00,11.6,NTU+
2011-07-12 09:15:00,13.5,NTU+
2011-07-12 09:45:00,11.7,NTU+
2011-07-12 10:15:00,11.4,NTU+
2011-07-12 10:45:00,10.4,NTU+
2011-07-12 11:15:00,10.3,NTU+
2011-07-12 11:45:00,10.0,NTU+
2011-07-12 12:15:00,9.3,NTU+
2011-07-12 12:45:00,9.5,NTU+
2011-07-12 13:15:00,8.4,NTU+
2011-07-12 13:45:00,7.6,NTU+
2011-07-12 14:15:00,7.9,NTU+
2011-07-12 14:45:00,8.4,NTU+
2011-07-12 15:15:00,7.5,NTU+
2011-07-12 15:45:00,7.2,NTU+
2011-07-12 16:15:00,7.5,NTU+
2011-07-12 16:45:00,7.4,NTU+
2011-07-12 17:15:00,8.3,NTU+
2011-07-12 17:45:00,8.4,NTU+
2011-07-12 18:15:00,9.2,NTU+
2011-07-12 18:45:00,8.8,NTU+
2011-07-12 19:15:00,10.1,NTU+
2011-07-12 19:45:00,8.3,NTU+
2011-07-12 20:15:00,7.5,NTU+
2011-07-12 21:15:00,8.9,NTU+
2011-07-12 21:45:00,7.7,NTU+
2011-07-12 22:15:00,7.0,NTU+
2011-07-12 22:45:00,7.6,NTU+
2011-07-12 23:15:00,8.0,NTU+
2011-07-12 23:45:00,7.7,NTU+
2011-07-13 00:15:00,8.2,NTU+
2011-07-13 01:15:00,7.8,NTU+
2011-07-13 01:45:00,9.2,NTU+
2011-07-13 02:15:00,8.4,NTU+
2011-07-13 02:45:00,7.9,NTU+
2011-07-13 03:15:00,8.1,NTU+
2011-07-13 03:45:00,9.5,NTU+
2011-07-13 04:15:00,8.4,NTU+
2011-07-13 04:45:00,8.9,NTU+
2011-07-13 05:15:00,7.5,NTU+
2011-07-13 05:45:00,7.3,NTU+
2011-07-13 06:15:00,6.3,NTU+
2011-07-13 06:45:00,6.4,NTU+
2011-07-13 07:15:00,6.7,NTU+
2011-07-13 07:45:00,6.6,NTU+
2011-07-13 08:15:00,7.6,NTU+
2011-07-13 08:45:00,6.2,NTU+
2011-07-13 09:15:00,8.8,NTU+
2011-07-13 09:45:00,7.3,NTU+
2011-07-13 10:15:00,7.0,NTU+
2011-07-13 10:45:00,5.8,NTU+
2011-07-13 11:15:00,6.7,NTU+
2011-07-13 11:45:00,7.9,NTU+
2011-07-13 12:15:00,6.3,NTU+
2011-07-13 12:45:00,5.8,NTU+
2011-07-13 13:15:00,5.9,NTU+
2011-07-13 13:45:00,7.0,NTU+
2011-07-13 14:15:00,7.6,NTU+
2011-07-13 14:45:00,7.3,NTU+
2011-07-13 15:15:00,9.4,NTU+
2011-07-13 15:45:00,7.6,NTU+
2011-07-13 16:15:00,9.3,NTU+
2011-07-13 16:45:00,8.1,NTU+
2011-07-13 17:15:00,6.2,NTU+
2011-07-13 17:45:00,6.2,NTU+
2011-07-13 18:15:00,6.1,NTU+
2011-07-13 18:45:00,6.4,NTU+
2011-07-13 19:15:00,6.5,NTU+
2011-07-13 19:45:00,6.8,NTU+
2011-07-13 20:15:00,8.0,NTU+
2011-07-13 20:45:00,7.0,NTU+
2011-07-13 21:15:00,8.9,NTU+
2011-07-13 21:45:00,9.5,NTU+
2011-07-13 22:15:00,9.5,NTU+
2011-07-13 22:45:00,9.8,NTU+
2011-07-13 23:15:00,8.7,NTU+
2011-07-13 23:45:00,11.2,NTU+
2011-07-14 00:15:00,8.3,NTU+
2011-07-14 00:45:00,6.8,NTU+
2011-07-14 01:15:00,5.8,NTU+
2011-07-14 01:45:00,5.2,NTU+
2011-07-14 02:15:00,6.0,NTU+
2011-07-14 02:45:00,4.6,NTU+
2011-07-14 03:15:00,6.0,NTU+
2011-07-14 03:45:00,4.0,NTU+
2011-07-14 04:15:00,4.1,NTU+
2011-07-14 04:45:00,4.1,NTU+
2011-07-14 05:15:00,4.1,NTU+
2011-07-14 05:45:00,3.7,NTU+
2011-07-14 06:15:00,3.8,NTU+
2011-07-14 06:45:00,3.3,NTU+
2011-07-14 07:15:00,3.2,NTU+
2011-07-14 07:45:00,2.6,NTU+
2011-07-14 08:15:00,2.5,NTU+
2011-07-14 08:45:00,2.9,NTU+
2011-07-14 09:15:00,3.0,NTU+
2011-07-14 09:45:00,3.2,NTU+
2011-07-14 10:15:00,3.7,NTU+
2011-07-14 10:45:00,4.7,NTU+
2011-07-14 11:15:00,3.6,NTU+
2011-07-14 11:45:00,3.6,NTU+
2011-07-14 12:15:00,3.2,NTU+
2011-07-14 12:45:00,2.6,NTU+
2011-07-14 13:15:00,3.2,NTU+
2011-07-14 13:45:00,4.1,NTU+
2011-07-14 14:15:00,3.4,NTU+
2011-07-14 14:45:00,3.2,NTU+
2011-07-14 15:15:00,3.5,NTU+
2011-07-14 15:45:00,3.5,NTU+
2011-07-14 16:15:00,3.7,NTU+
2011-07-14 16:45:00,4.3,NTU+
2011-07-14 17:15:00,5.0,NTU+
2011-07-14 17:45:00,3.8,NTU+
2011-07-14 18:15:00,4.4,NTU+
2011-07-14 18:45:00,4.0,NTU+
2011-07-14 19:15:00,3.8,NTU+
2011-07-14 19:45:00,3.9,NTU+
2011-07-14 20:15:00,3.8,NTU+
2011-07-14 20:45:00,4.2,NTU+
2011-07-14 21:15:00,3.4,NTU+
2011-07-14 21:45:00,3.4,NTU+
2011-07-14 22:15:00,3.2,NTU+
2011-07-14 22:45:00,3.3,NTU+
2011-07-14 23:15:00,3.0,NTU+
2011-07-14 23:45:00,2.8,NTU+
2011-07-15 00:15:00,2.9,NTU+
2011-07-15 00:45:00,3.1,NTU+
2011-07-15 01:15:00,3.9,NTU+
2011-07-15 01:45:00,2.8,NTU+
2011-07-15 02:15:00,3.1,NTU+
2011-07-15 02:45:00,3.1,NTU+
2011-07-15 03:15:00,3.3,NTU+
2011-07-15 03:45:00,3.0,NTU+
2011-07-15 04:15:00,2.6,NTU+
2011-07-15 04:45:00,2.5,NTU+
2011-07-15 05:15:00,3.3,NTU+
2011-07-15 05:45:00,2.3,NTU+
2011-07-15 06:15:00,2.4,NTU+
2011-07-15 06:45:00,2.2,NTU+
2011-07-15 07:15:00,2.6,NTU+
2011-07-15 07:45:00,2.9,NTU+
2011-07-15 08:15:00,2.4,NTU+
2011-07-15 08:45:00,2.3,NTU+
2011-07-15 09:15:00,2.1,NTU+
2011-07-15 09:45:00,2.4,NTU+
2011-07-15 10:15:00,2.2,NTU+
2011-07-15 10:45:00,2.6,NTU+
2011-07-15 11:15:00,2.6,NTU+
2011-07-15 11:45:00,3.3,NTU+
2011-07-15 12:15:00,2.3,NTU+
2011-07-15 12:45:00,2.4,NTU+
2011-07-15 13:15:00,2.2,NTU+
2011-07-15 13:45:00,2.5,NTU+
2011-07-15 14:15:00,3.2,NTU+
2011-07-15 14:45:00,2.8,NTU+
2011-07-15 15:15:00,2.9,NTU+
2011-07-15 15:45:00,2.9,NTU+
2011-07-15 16:15:00,4.5,NTU+
2011-07-15 16:45:00,2.5,NTU+
2011-07-15 17:15:00,2.7,NTU+
2011-07-15 17:45:00,2.6,NTU+
2011-07-15 18:15:00,2.6,NTU+
2011-07-15 18:45:00,3.1,NTU+
2011-07-15 19:15:00,2.7,NTU+
2011-07-15 19:45:00,3.0,NTU+
2011-07-15 20:15:00,3.1,NTU+
2011-07-15 20:45:00,2.9,NTU+
2011-07-15 21:15:00,2.9,NTU+
2011-07-15 21:45:00,2.9,NTU+
2011-07-15 22:15:00,2.7,NTU+
2011-07-15 22:45:00,2.6,NTU+
2011-07-15 23:15:00,2.7,NTU+
2011-07-15 23:45:00,3.5,NTU+
2011-07-16 00:15:00,2.6,NTU+
2011-07-16 00:45:00,2.5,NTU+
2011-07-16 01:15:00,2.0,NTU+
2011-07-16 01:45:00,2.2,NTU+
2011-07-16 02:15:00,2.8,NTU+
2011-07-16 02:45:00,1.8,NTU+
2011-07-16 03:15:00,2.5,NTU+
2011-07-16 03:45:00,2.2,NTU+
2011-07-16 04:15:00,2.0,NTU+
2011-07-16 04:45:00,2.4,NTU+
2011-07-16 05:15:00,2.3,NTU+
2011-07-16 05:45:00,2.7,NTU+
2011-07-16 06:15:00,2.1,NTU+
2011-07-16 06:45:00,1.9,NTU+
2011-07-16 07:15:00,2.2,NTU+
2011-07-16 07:45:00,2.0,NTU+
2011-07-16 08:15:00,3.5,NTU+
2011-07-16 08:45:00,2.0,NTU+
2011-07-16 09:15:00,1.7,NTU+
2011-07-16 09:45:00,1.6,NTU+
2011-07-16 10:15:00,1.7,NTU+
2011-07-16 10:45:00,1.6,NTU+
2011-07-16 11:15:00,2.1,NTU+
2011-07-16 11:45:00,2.8,NTU+
2011-07-16 12:15:00,3.3,NTU+
2011-07-16 12:45:00,4.4,NTU+
2011-07-16 13:15:00,2.4,NTU+
2011-07-16 13:45:00,1.7,NTU+
2011-07-16 14:15:00,2.5,NTU+
2011-07-16 14:45:00,1.8,NTU+
2011-07-16 15:15:00,1.8,NTU+
2011-07-16 15:45:00,1.8,NTU+
2011-07-16 16:15:00,2.8,NTU+
2011-07-16 16:45:00,2.1,NTU+
2011-07-16 17:15:00,2.0,NTU+
2011-07-16 17:45:00,2.9,NTU+
2011-07-16 18:15:00,5.9,NTU+
2011-07-16 18:45:00,3.2,NTU+
2011-07-16 19:15:00,3.2,NTU+
2011-07-16 19:45:00,3.5,NTU+
2011-07-16 20:15:00,3.1,NTU+
2011-07-16 20:45:00,2.9,NTU+
2011-07-16 21:15:00,3.5,NTU+
2011-07-16 21:45:00,3.8,NTU+
2011-07-16 22:15:00,2.7,NTU+
2011-07-16 22:45:00,2.7,NTU+
2011-07-16 23:15:00,2.7,NTU+
2011-07-16 23:45:00,2.2,NTU+
2011-07-17 00:15:00,2.5,NTU+
2011-07-17 00:45:00,3.0,NTU+
2011-07-17 01:15:00,2.5,NTU+
2011-07-17 01:45:00,1.9,NTU+
2011-07-17 02:15:00,2.3,NTU+
2011-07-17 02:45:00,2.2,NTU+
2011-07-17 03:15:00,2.0,NTU+
2011-07-17 03:45:00,2.0,NTU+
2011-07-17 04:15:00,1.8,NTU+
2011-07-17 04:45:00,2.2,NTU+
2011-07-17 05:15:00,2.3,NTU+
2011-07-17 05:45:00,2.6,NTU+
2011-07-17 06:15:00,2.5,NTU+
2011-07-17 06:45:00,1.9,NTU+
2011-07-17 07:15:00,2.8,NTU+
2011-07-17 07:45:00,1.3,NTU+
2011-07-17 08:15:00,1.5,NTU+
2011-07-17 08:45:00,1.3,NTU+
2011-07-17 09:15:00,1.6,NTU+
2011-07-17 09:45:00,1.3,NTU+
2011-07-17 10:15:00,2.6,NTU+
2011-07-17 10:45:00,1.7,NTU+
2011-07-17 11:15:00,2.1,NTU+
2011-07-17 11:45:00,1.4,NTU+
2011-07-17 12:15:00,1.8,NTU+
2011-07-17 12:45:00,2.0,NTU+
2011-07-17 13:15:00,1.6,NTU+
2011-07-17 13:45:00,2.1,NTU+
2011-07-17 14:15:00,1.8,NTU+
2011-07-17 14:45:00,2.2,NTU+
2011-07-17 15:15:00,1.6,NTU+
2011-07-17 15:45:00,2.2,NTU+
2011-07-17 16:15:00,1.8,NTU+
2011-07-17 16:45:00,1.6,NTU+
2011-07-17 17:15:00,1.5,NTU+
2011-07-17 17:45:00,1.9,NTU+
2011-07-17 18:15:00,1.6,NTU+
2011-07-17 18:45:00,1.9,NTU+
2011-07-17 19:15:00,2.3,NTU+
2011-07-17 19:45:00,1.7,NTU+
2011-07-17 20:15:00,1.6,NTU+
2011-07-17 20:45:00,2.6,NTU+
2011-07-17 21:15:00,1.8,NTU+
2011-07-17 21:45:00,1.8,NTU+
2011-07-17 22:15:00,2.0,NTU+
2011-07-17 22:45:00,1.8,NTU+
2011-07-17 23:15:00,2.4,NTU+
2011-07-17 23:45:00,1.4,NTU+
2011-07-18 00:15:00,1.9,NTU+
2011-07-18 00:45:00,2.0,NTU+
2011-07-18 01:15:00,2.8,NTU+
2011-07-18 01:45:00,2.7,NTU+
2011-07-18 02:15:00,2.8,NTU+
2011-07-18 02:45:00,4.3,NTU+
2011-07-18 03:15:00,2.8,NTU+
2011-07-18 03:45:00,2.7,NTU+
2011-07-18 04:15:00,3.7,NTU+
2011-07-18 04:45:00,3.4,NTU+
2011-07-18 05:15:00,3.7,NTU+
2011-07-18 05:45:00,3.1,NTU+
2011-07-18 06:15:00,3.9,NTU+
2011-07-18 06:45:00,3.8,NTU+
2011-07-18 07:15:00,4.2,NTU+
2011-07-18 07:45:00,6.7,NTU+
2011-07-18 08:15:00,6.4,NTU+
2011-07-18 08:45:00,5.9,NTU+
2011-07-18 09:15:00,8.0,NTU+
2011-07-18 09:45:00,7.5,NTU+
2011-07-18 10:15:00,8.5,NTU+
2011-07-18 10:45:00,5.8,NTU+
2011-07-18 11:15:00,6.7,NTU+
2011-07-18 11:45:00,5.8,NTU+
2011-07-18 12:15:00,5.0,NTU+
2011-07-18 12:45:00,5.6,NTU+
2011-07-18 13:15:00,5.6,NTU+
2011-07-18 13:45:00,6.7,NTU+
2011-07-18 14:15:00,4.7,NTU+
2011-07-18 14:45:00,5.2,NTU+
2011-07-18 15:15:00,4.3,NTU+
2011-07-18 15:45:00,6.2,NTU+
2011-07-18 16:15:00,5.1,NTU+
2011-07-18 16:45:00,4.1,NTU+
2011-07-18 17:15:00,4.7,NTU+
2011-07-18 17:45:00,5.0,NTU+
2011-07-18 18:15:00,4.4,NTU+
2011-07-18 18:45:00,5.5,NTU+
2011-07-18 19:15:00,4.7,NTU+
2011-07-18 19:45:00,6.0,NTU+
2011-07-18 20:15:00,6.7,NTU+
2011-07-18 20:45:00,8.2,NTU+
2011-07-18 21:15:00,7.9,NTU+
2011-07-18 21:45:00,6.3,NTU+
2011-07-18 22:15:00,6.4,NTU+
2011-07-18 22:45:00,10.1,NTU+
2011-07-18 23:15:00,6.3,NTU+
2011-07-18 23:45:00,16.7,NTU+
2011-07-19 00:15:00,16.4,NTU+
2011-07-19 00:45:00,5.5,NTU+
2011-07-19 01:15:00,17.7,NTU+
2011-07-19 01:45:00,17.1,NTU+
2011-07-19 02:15:00,10.7,NTU+
2011-07-19 02:45:00,12.2,NTU+
2011-07-19 03:15:00,10.0,NTU+
2011-07-19 03:45:00,13.9,NTU+
2011-07-19 04:15:00,10.6,NTU+
2011-07-19 04:45:00,7.9,NTU+
2011-07-19 05:15:00,6.8,NTU+
2011-07-19 05:45:00,4.8,NTU+
2011-07-19 06:15:00,5.0,NTU+
2011-07-19 06:45:00,5.5,NTU+
2011-07-19 07:15:00,5.8,NTU+
2011-07-19 07:45:00,6.3,NTU+
2011-07-19 08:15:00,5.2,NTU+
2011-07-19 08:45:00,4.9,NTU+
2011-07-19 09:15:00,4.8,NTU+
2011-07-19 09:45:00,4.0,NTU+
2011-07-19 10:15:00,3.5,NTU+
2011-07-19 10:45:00,3.6,NTU+
2011-07-19 11:15:00,4.3,NTU+
2011-07-19 11:45:00,3.9,NTU+
2011-07-19 12:15:00,3.1,NTU+
2011-07-19 12:45:00,3.1,NTU+
2011-07-19 13:15:00,3.4,NTU+
2011-07-19 13:45:00,3.1,NTU+
2011-07-19 14:15:00,3.5,NTU+
2011-07-19 14:45:00,3.6,NTU+
2011-07-19 15:15:00,3.7,NTU+
2011-07-19 15:45:00,3.5,NTU+
2011-07-19 16:15:00,5.8,NTU+
2011-07-19 16:45:00,3.8,NTU+
2011-07-19 17:15:00,3.2,NTU+
2011-07-19 17:45:00,3.3,NTU+
2011-07-19 18:15:00,5.0,NTU+
2011-07-19 18:45:00,3.3,NTU+
2011-07-19 19:15:00,3.4,NTU+
2011-07-19 19:45:00,3.3,NTU+
2011-07-19 20:15:00,3.0,NTU+
2011-07-19 20:45:00,3.0,NTU+
2011-07-19 21:15:00,3.2,NTU+
2011-07-19 21:45:00,3.1,NTU+
2011-07-19 22:15:00,3.0,NTU+
2011-07-19 22:45:00,2.9,NTU+
2011-07-19 23:15:00,3.6,NTU+
2011-07-19 23:45:00,2.7,NTU+
2011-07-20 00:15:00,2.5,NTU+
2011-07-20 00:45:00,4.0,NTU+
2011-07-20 01:15:00,2.6,NTU+
2011-07-20 01:45:00,2.5,NTU+
2011-07-20 02:15:00,2.7,NTU+
2011-07-20 02:45:00,2.2,NTU+
2011-07-20 03:15:00,2.4,NTU+
2011-07-20 03:45:00,2.6,NTU+
2011-07-20 04:15:00,2.4,NTU+
2011-07-20 04:45:00,2.2,NTU+
2011-07-20 05:15:00,2.2,NTU+
2011-07-20 05:45:00,2.1,NTU+
2011-07-20 06:15:00,2.5,NTU+
2011-07-20 06:45:00,2.3,NTU+
2011-07-20 07:15:00,2.2,NTU+
2011-07-20 07:45:00,2.2,NTU+
2011-07-20 08:15:00,2.2,NTU+
2011-07-20 08:45:00,2.1,NTU+
2011-07-20 09:15:00,2.5,NTU+
2011-07-20 09:45:00,1.9,NTU+
2011-07-20 10:15:00,1.9,NTU+
2011-07-20 10:45:00,2.0,NTU+
2011-07-20 11:15:00,1.9,NTU+
2011-07-20 11:45:00,2.0,NTU+
2011-07-20 12:45:00,1.6,NTU+
2011-07-20 13:15:00,1.8,NTU+
2011-07-20 13:45:00,1.9,NTU+
2011-07-20 14:15:00,2.0,NTU+
2011-07-20 14:45:00,1.8,NTU+
2011-07-20 15:15:00,2.0,NTU+
2011-07-20 15:45:00,2.0,NTU+
2011-07-20 16:15:00,1.9,NTU+
2011-07-20 16:45:00,1.8,NTU+
2011-07-20 17:15:00,1.6,NTU+
2011-07-20 17:45:00,2.7,NTU+
2011-07-20 18:15:00,1.9,NTU+
2011-07-20 18:45:00,3.4,NTU+
2011-07-20 19:15:00,2.7,NTU+
2011-07-20 19:45:00,4.9,NTU+
2011-07-20 20:15:00,2.7,NTU+
2011-07-20 20:45:00,3.5,NTU+
2011-07-20 21:15:00,3.0,NTU+
2011-07-20 21:45:00,2.7,NTU+
2011-07-20 22:15:00,2.7,NTU+
2011-07-20 22:45:00,2.3,NTU+
2011-07-20 23:15:00,3.2,NTU+
2011-07-20 23:45:00,2.8,NTU+
2011-07-21 00:15:00,2.6,NTU+
2011-07-21 00:45:00,2.7,NTU+
2011-07-21 01:15:00,2.4,NTU+
2011-07-21 01:45:00,2.4,NTU+
2011-07-21 02:15:00,2.5,NTU+
2011-07-21 02:45:00,2.9,NTU+
2011-07-21 03:15:00,3.1,NTU+
2011-07-21 03:45:00,3.4,NTU+
2011-07-21 04:15:00,4.1,NTU+
2011-07-21 04:45:00,3.1,NTU+
2011-07-21 05:15:00,4.5,NTU+
2011-07-21 05:45:00,4.8,NTU+
2011-07-21 06:15:00,4.5,NTU+
2011-07-21 06:45:00,4.6,NTU+
2011-07-21 07:15:00,3.7,NTU+
2011-07-21 07:45:00,4.4,NTU+
2011-07-21 08:15:00,6.0,NTU+
2011-07-21 08:45:00,9.8,NTU+
2011-07-21 09:15:00,8.2,NTU+
2011-07-21 09:45:00,10.4,NTU+
2011-07-21 10:15:00,13.8,NTU+
2011-07-21 10:45:00,33.2,NTU+
2011-07-21 11:15:00,14.6,NTU+
2011-07-21 11:45:00,29.9,NTU+
2011-07-21 12:15:00,26.9,NTU+
2011-07-21 12:45:00,35.9,NTU+
2011-07-21 13:15:00,53.6,NTU+
2011-07-21 13:45:00,50.8,NTU+
2011-07-21 14:15:00,19.1,NTU+
2011-07-21 14:45:00,19.4,NTU+
2011-07-21 15:15:00,18.1,NTU+
2011-07-21 15:45:00,17.7,NTU+
2011-07-21 16:15:00,21.3,NTU+
2011-07-21 16:45:00,19.5,NTU+
2011-07-21 17:15:00,20.1,NTU+
2011-07-21 17:45:00,21.8,NTU+
2011-07-21 18:15:00,16.4,NTU+
2011-07-21 18:45:00,15.3,NTU+
2011-07-21 19:15:00,15.5,NTU+
2011-07-21 19:45:00,16.9,NTU+
2011-07-21 20:15:00,16.5,NTU+
2011-07-21 20:45:00,12.6,NTU+
2011-07-21 21:15:00,12.1,NTU+
2011-07-21 21:45:00,15.4,NTU+
2011-07-21 22:15:00,11.3,NTU+
2011-07-21 22:45:00,10.5,NTU+
2011-07-21 23:15:00,10.1,NTU+
